Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5ZHptGgf31Phonw1y5FPCr,"Haz que tiemble el suelo","Se nos lleva el aire","Robe",2023-12-15,319000,49,1134887912,2024-09-24T13:28:40Z,"indie extremena","El Dromedario Records",0.326,0.929,7,-6.005,1,0.121,0.00227,0.241,0.127,0.276,113.125,4
1GLhXj3muqw6mm6uxoPUb1,"Adiós, cielo azul, llegó la tormenta","Se nos lleva el aire","Robe",2023-12-15,272000,51,1134887912,2024-09-24T13:28:40Z,"indie extremena","El Dromedario Records",0.368,0.938,10,-5.28,1,0.0903,0.00492,0.00158,0.0784,0.376,128.486,4
3Z6ReZyj8uKeiGUYf0JElU,"PAY ATTENTION","PAY ATTENTION","Our Last Night",2024-09-20,200344,50,1134887912,2024-09-24T13:28:40Z,"american metalcore","OLN Recordings",0.405,0.942,10,-3.294,0,0.176,0.00066,0.00000139,0.0593,0.272,91.747,4
2uaiAsM30c9QhbwSmuHe19,"Siempre te pedí (feat. Travis Birds)","Darle la vuelta","La Pegatina,Travis Birds",2020-10-16,200533,34,1134887912,2024-09-24T13:28:40Z,"rumba catalana,spanish rock,cantautor,spanish indie folk","WM Spain",0.641,0.955,4,-3.497,0,0.0599,0.0223,0.0000433,0.345,0.64,111.956,4
2ZNQgbErHYNYUvMKyDAWyS,"Perdí los Galeones","Perdí los Galeones","Niña Polaca,Sexy Zebras",2024-05-31,167120,41,1134887912,2024-09-24T13:28:40Z,"spanish indie pop,tontipop,latin rock","Subterfuge Records distributed by Altafonte",0.445,0.964,9,-4.144,1,0.0934,0.0148,0,0.345,0.317,149.738,4
0m9HSvl7fLvBxNPDSFTW2D,"Amores y Errores","Entre Amores y Errores","Karavana",2024-09-13,165197,41,1134887912,2024-09-24T13:28:40Z,"tontipop","BMG Rights Management and Administration (Spain) S.L.U",0.267,0.872,4,-3.784,1,0.0537,0.00000655,0.0000164,0.222,0.512,159.954,4
1yXB3vkiBKhOMYIIbStiP8,"O Todos o Ninguno","O Todos o Ninguno","Sexy Zebras",2021-05-27,229313,23,1134887912,2024-09-24T13:28:40Z,"latin rock,spanish indie pop","Sexy Zebras",0.463,0.93,11,-4.541,1,0.0452,0.00919,0.405,0.101,0.784,157.002,4
227kRGF7YUHfOh5x2bif54,"Juanito Manoverde","Constelaciones de Humo","El Canijo de Jerez,SFDK,Morodo",2020-11-13,201084,48,1134887912,2024-09-24T13:28:40Z,"pop flamenco,rock andaluz,rap politico,rap underground espanol,spanish hip hop,reggae en espanol,spanish reggae","Volar Sin Alas",0.795,0.814,3,-4.886,0,0.0378,0.0929,0.00058,0.091,0.84,94.988,4
0f0k0OJ9VbaLHX4J1t2qUy,"Just My Imagination","Bury The Hatchet","The Cranberries",1999-04-19,221293,62,1134887912,2024-09-24T13:28:40Z,"irish rock,pop rock,rock","Island Records",0.545,0.797,10,-5.315,1,0.0252,0.257,0.00000386,0.0884,0.852,100.464,4
5sKdpvvNyRJifUmYLNiYys,"Viento de Cara","Viento de Cara","Supersubmarina",2014-09-22,257106,55,1134887912,2024-09-24T13:28:40Z,"cantautor,spanish indie pop,spanish modern rock","Sony Music Entertainment",0.522,0.715,9,-4.831,1,0.0342,0.0105,0.000827,0.311,0.316,129.999,4
2Czaw41IWZLz5JxwLueamL,"La Torre Picasso","La Torre Picasso","Arde Bogotá",2024-09-13,484573,63,1134887912,2024-09-24T13:28:40Z,"murcia indie,spanish indie pop,spanish rock","Sony Music Entertainment",0.246,0.693,1,-5.78,0,0.0344,0.0178,0.00759,0.0695,0.117,84.989,4
6SJHY69ciIGbp8JspeEbki,"Del Tiempo Perdido","Destrozares, Canciones para el Final de los Tiempos","Robe",2016-11-18,429000,50,1134887912,2024-09-24T13:28:40Z,"indie extremena","El Dromedario Records",0.375,0.41,0,-11.108,0,0.0374,0.502,0.00111,0.11,0.278,116.924,3
2csA8vVcOiKdP6r9M0NoXd,"La mujer cactus y el hombre globo","Homónimo","Rayden",2021-03-19,241059,45,1134887912,2024-09-24T13:28:40Z,"rap conciencia,spanish hip hop","WM Spain",0.674,0.699,9,-5.725,1,0.0813,0.05,0,0.0884,0.461,95.953,4
7FmZ9JO8S3vr2vMrWIz7RJ,"Tres Otoños","En Alma y Hueso (Versión Comentada)","Rayden,Nach,Rozalén",2014-11-04,209960,43,1134887912,2024-09-24T13:28:40Z,"rap conciencia,spanish hip hop,cantautor,spanish pop","Boa Musica",0.435,0.842,8,-7.585,0,0.357,0.735,0,0.164,0.658,97.787,4
5X9pmlOsnQBAz90IL7IJYC,"Why So Serious","Mint","Alice Merton",2019-01-18,227266,43,1134887912,2024-09-24T13:28:40Z,"","Paper Plane Records International",0.842,0.55,10,-5.967,1,0.0598,0.185,0.0000112,0.0887,0.691,107.987,4
35oo49odLC5YXMbXdjn94Z,"Vertigo","S.I.D.E.S.","Alice Merton",2022-06-17,186933,43,1134887912,2024-09-24T13:28:40Z,"","Paper Plane Records Int.",0.419,0.884,5,-4.29,1,0.0494,0.00102,0.000112,0.267,0.63,134.973,3
1YNEfc1XUXKoR12dsHL1OI,"Chimbita","Chimbita","ANGEL22",2024-08-01,130766,44,1134887912,2024-09-24T13:28:40Z,"","2024 WIP RECORDS",0.815,0.608,6,-7.299,0,0.0847,0.0453,0.0000255,0.116,0.144,109.059,4
0JJw1ghkoEu3Yat1uOSjAE,"Me has invitado a bailar","Me has invitado a bailar","Dani Fernández",2024-08-23,192906,71,1134887912,2024-09-24T13:28:40Z,"spanish pop","WM Spain",0.665,0.544,10,-3.648,1,0.115,0.0129,0,0.0752,0.625,163.948,4
5LC7nItIEFp4nzdFdEGbf9,"Stronger Than Me","AMY (Original Motion Picture Soundtrack)","Amy Winehouse",2015-10-30,214493,68,1134887912,2024-09-24T13:28:40Z,"british soul,neo soul","Universal-Island Records Ltd.",0.883,0.458,9,-6.801,0,0.0411,0.0401,0.000419,0.0603,0.816,91.425,4
4NDpn6yfD5aqafYWFEaJDz,"Our Day Will Come","Lioness: Hidden Treasures","Amy Winehouse",2011-01-01,169373,65,1134887912,2024-09-24T13:28:40Z,"british soul,neo soul","Universal-Island Records Ltd.",0.705,0.634,5,-6.083,0,0.0282,0.0405,0.0000353,0.349,0.639,98.008,4
495B0agRlZ51SqTjHhpCK8,"Por Encima del Bien y del Mal","Destrozares, Canciones para el Final de los Tiempos","Robe",2016-11-18,336000,42,1134887912,2024-09-24T13:28:40Z,"indie extremena","El Dromedario Records",0.516,0.635,4,-11.008,0,0.0654,0.159,0.00000426,0.0881,0.247,142.877,4
5tRIaIyRjgEIopE4ih5dWK,"Symphony No. 2 in C Major, Hob. 1/2: I. Allegro","Haydn: The Complete Symphonies","Joseph Haydn,Austro-Hungarian Haydn Orchestra,Ádám Fischer",2016-11-01,201000,21,1134887912,2024-09-24T13:28:40Z,"classical,classical era,austrian orchestra,chamber orchestra,orchestral performance","Nimbus Records",0.421,0.131,0,-18.567,1,0.0427,0.948,0.755,0.091,0.43,119.736,4
0xmnPNfazf906Kykw1mTsM,"Siempre Asi","Mahareta","Siempre Asi",1997-06-23,231333,29,1134887912,2024-09-24T13:28:40Z,"pop flamenco,rumba","Discos De Arte",0.652,0.566,0,-12.822,1,0.0597,0.339,0,0.105,0.656,102.359,4
4iVTSRiJAA18d3QglhyJ6Q,"A Forest","Seventeen Seconds","The Cure",1980-04-18,354640,63,1134887912,2024-09-24T13:28:40Z,"new wave,permanent wave,rock,uk post-punk","Polydor Records",0.587,0.493,0,-14.927,1,0.0505,0.423,0.712,0.0909,0.451,161.222,4
5HgZU8DoSWLvs1dWBvXYJt,"Vengo dalla luna","Chosen","Måneskin",2017-12-08,184386,55,1134887912,2024-09-24T13:28:40Z,"indie rock italiano,italian pop","RCA Records Label",0.79,0.775,11,-5.042,1,0.0505,0.149,0,0.189,0.832,109.944,4
0PtLrH95CQ2lKf6pym5LmA,"El Patio","El Patio","Pepe y Vizio,Delaossa,KIDDO",2022-07-15,232645,70,1134887912,2024-09-24T13:28:40Z,"urbano espanol,boom bap espanol,rap canario,spanish hip hop","Helsinkipro",0.704,0.758,2,-5.9,0,0.0567,0.383,0,0.107,0.756,156.006,4
1LRBTdeGBq1GcjPkuEtDqL,"Puñales","Puñales","Dani Fernández",2020-11-12,205050,35,1134887912,2024-09-24T13:28:40Z,"spanish pop","WM Spain",0.523,0.7,9,-6.169,1,0.0404,0.0169,0,0.0884,0.265,142.073,4
5RfcJH1VwX1GYxUAfjal8V,"Luna Roja","A Solas","Rupatrupa",2020-09-18,361987,41,1134887912,2024-09-24T13:28:40Z,"flamenco fusion","Rupatrupa",0.624,0.406,10,-6.193,0,0.0377,0.678,0.00000215,0.0587,0.571,110.078,4
6nvdbTcapw0OB3rA1YTcRl,"El Legionario y la Morita","El Legionario y la Morita","El Chipirón de Granada",2020-07-24,203500,43,1134887912,2024-09-24T13:28:40Z,"","Rocket Music",0.862,0.69,11,-8.081,1,0.311,0.16,0,0.0709,0.631,105.035,4
1RYWJJbfPLvA9zpfv6NjPs,"Probe Miguel","De Triana al Cielo","Triana Pura",1998-01-01,248440,40,1134887912,2024-09-24T13:28:40Z,"","Flamenco&Duende",0.61,0.834,6,-7.737,1,0.445,0.681,0,0.624,0.9,92.159,4
44zCC7Hsmep4v1tztjXTMu,"Apocalipsis Lento","Apocalipsis Lento","Ferran Exceso",2024-02-12,213000,15,1134887912,2024-09-24T13:28:40Z,"","El Niño de la Hipoteca Records",0.431,0.898,7,-4.139,1,0.0625,0.471,0.00000193,0.842,0.872,164.85,4
2Wn9Q7qZE8VstG820VihZa,"Mi Acantilado","Apocalipsis Lento","Ferran Exceso",2024-02-12,276000,16,1134887912,2024-09-24T13:28:40Z,"","El Niño de la Hipoteca Records",0.483,0.673,3,-5.304,0,0.0308,0.56,0.0000139,0.119,0.525,91.94,4
6Zb1m8Zemk9JuZahbzayPj,"Laberintos","Apocalipsis Lento","Ferran Exceso",2024-02-12,254000,15,1134887912,2024-09-24T13:28:40Z,"","El Niño de la Hipoteca Records",0.387,0.639,9,-6.121,1,0.0788,0.479,0,0.196,0.63,155.691,4
6Ue8R1oyEQcrKYVi0WmMeK,"La Escalera","Apocalipsis Lento","Ferran Exceso",2024-02-12,183000,15,1134887912,2024-09-24T13:28:40Z,"","El Niño de la Hipoteca Records",0.702,0.452,9,-6.797,0,0.0383,0.711,0,0.256,0.567,129.804,4
5KTZgG84bKFGm53lhLtTqc,"Mwaki","SURRENDER","Zerb,Sofiya Nzau",2023-10-27,208135,79,1134887912,2024-09-24T13:28:40Z,"pop dance","TH3RD BRAIN",0.847,0.637,7,-8.751,0,0.0587,0.201,0.201,0.121,0.0509,120.033,4
64CxbY7HD7nOtmfoaiWYMT,"Dame Un Break","¿Quién trae las cornetas?","Rawayana",2023-09-21,200598,64,1134887912,2024-09-24T13:28:40Z,"venezuelan hip hop,venezuelan rock","St. Indie",0.863,0.599,3,-7.268,0,0.105,0.137,0.00154,0.116,0.439,115.028,4
3YJx77Xx8JSwEoxqrkQO5c,"Knock on Wood","Knock On Wood","Eddie Floyd",1967,189840,58,1134887912,2024-09-24T13:28:40Z,"memphis soul,soul,southern soul","Rhino/Elektra",0.864,0.346,4,-12.918,1,0.0365,0.277,0.00521,0.0514,0.964,105.164,4
5n3ZwwRCDcE6o3MLXqEJeK,"Con Dos Camas Vacías","Donde Más Duele - Canta Por Sabina","María Jiménez",2002-01-01,247880,46,1134887912,2024-09-24T13:28:40Z,"cantautor,rumba","Universal Music Spain S.L.",0.687,0.656,1,-4.998,1,0.0613,0.359,0,0.196,0.746,95.484,4
4Dudxfs93t2B6s2LxgVJ3s,"Novia Moderna","Gitanerías","Lin Cortés",2020-03-27,231682,50,1134887912,2024-09-24T13:28:40Z,"flamenco,nuevo flamenco,pop flamenco","BMG Rights Management and Administration (Spain) S.L.U",0.678,0.796,11,-6.256,0,0.246,0.387,0,0.19,0.841,100.007,4
6Ulb8PeqveT4OXQLfawYpE,"Un lugar","De dónde vengo","Morochos",2024-02-09,188750,50,1134887912,2024-09-24T13:28:40Z,"","Calaverita Records",0.75,0.565,9,-7.183,1,0.0611,0.484,0,0.248,0.67,95.979,4
7iEEJBIZraXurV2hFLVHFi,"Dos Días","Flamenkito Puroh","Fondo Flamenco",2023-04-13,230482,51,1134887912,2024-09-24T13:28:40Z,"flamenco fusion,pop flamenco,spanish pop,spanish pop rock","Universal Music Spain S.L.",0.708,0.75,7,-8.254,1,0.199,0.893,0.0000795,0.18,0.963,107.692,4
1JfyzvWtrWGo1QPL8DWsw5,"Rumbas Baile Completo","El Baile Flamenco, Vol 5: Guajiras, Rumbas, Peteneras","Carmen Gamero,Victor M. Rosa,Manuel Salado,El Trini",2003,210426,31,1134887912,2024-09-24T13:28:40Z,"","Calé Records",0.787,0.597,1,-9.667,0,0.093,0.418,0.000555,0.085,0.913,92.485,4
4ZWU1yATGjEQQz2FCnmX3b,"Ya No Quiero Tu Querer","Las Calles de San Blas","José El Francés",1993-01-31,227133,50,1134887912,2024-09-24T13:28:40Z,"pop flamenco,rumba","Nuevos Medios S. A.",0.782,0.474,3,-13.318,1,0.0575,0.456,0.000117,0.105,0.897,93.721,4
2SnqYwrwTZBdlDXlcOialK,"No Tengas Miedo","Constelaciones de Humo","El Canijo de Jerez,Lamari",2020-11-13,254432,29,1134887912,2024-09-24T13:28:40Z,"pop flamenco,rock andaluz","Volar Sin Alas",0.774,0.676,0,-6.861,1,0.046,0.219,0.00243,0.145,0.345,99.954,3
6TuxPLm34PqCLQFxMxiJaX,"Bien Bonito","Poquito a Poquito","Marta Santos",2023-10-05,123750,43,1134887912,2024-09-24T13:28:40Z,"pop flamenco","Sound Blaster Records",0.706,0.83,5,-5.752,0,0.201,0.0984,0,0.249,0.875,103.489,4
4trQtjuDIVNyaFDzZA0gBA,"Fruta Fresca (Spanish Rumba)","Grandes Éxitos - Sevillanas Y Rumbas","Raya Real",2007-02-02,207506,29,1134887912,2024-09-24T13:28:40Z,"pop flamenco,sevillanas","Meta / Pasarela",0.75,0.901,5,-5.671,0,0.111,0.239,0,0.343,0.71,116.797,4
2wPbLDe93xHh7TDGwMmFP5,"La Resaca","La Resaca","WISTIMBER",2024-05-24,188920,11,1134887912,2024-09-24T13:28:40Z,"","Beatclap",0.593,0.742,7,-6.529,1,0.0498,0.0173,0,0.353,0.723,98.979,4
1RRZfVzRNAOZc9I66pPg8V,"Y QUÉ BONITO","Y QUÉ BONITO","Enol,Marlon",2024-04-05,178487,51,1134887912,2024-09-24T13:28:40Z,"spanish pop,spanish rock","WM Spain",0.567,0.698,0,-5.27,1,0.0617,0.149,0,0.0842,0.523,88.888,4
6jsX9MWN6QAchvWZvZKmdR,"LA SEVILLANA - SEVILLANAS","LA SEVILLANA (SEVILLANAS)","Omar Montes",2024-04-08,220346,62,1134887912,2024-09-24T13:28:40Z,"flamenco urbano,urbano espanol","Sony Music Latin",0.445,0.769,10,-3.478,0,0.0476,0.0557,0,0.336,0.899,126.583,4
4wNxcizGKSTfKm1emmO4yk,"Un Veneno - G-Mix","El Madrileño","C. Tangana,José Feliciano,Niño de Elche",2021-02-26,193693,52,1134887912,2024-09-24T13:28:40Z,"urbano espanol,latin pop,puerto rican pop,spanish pop","Sony Music Entertainment",0.521,0.45,2,-7.339,1,0.0913,0.773,0.000348,0.115,0.58,81.376,4
47oXAoC5TynVLCZ3FKb0gC,"Post Break-Up Sex","What Did You Expect from The Vaccines?","The Vaccines",2011-03-14,174453,55,1134887912,2024-09-24T13:28:40Z,"british indie rock,garage rock,indie rock,modern rock,rock,scottish rock","Columbia",0.401,0.902,5,-4.115,1,0.0469,0.0000732,0.00465,0.261,0.57,136.873,4
6Ca3uEAuun3HusTUiIXKs1,"If You Wanna","What Did You Expect from The Vaccines?","The Vaccines",2011-03-14,174013,62,1134887912,2024-09-24T13:28:40Z,"british indie rock,garage rock,indie rock,modern rock,rock,scottish rock","Columbia",0.353,0.866,2,-3.274,1,0.0392,0.0000303,0.00003,0.295,0.544,165.215,4
36a34yPdO13HRIOD0lbC3S,"Roady","Based on a True Story","Fat Freddy's Drop",2005,429960,46,1134887912,2024-09-24T13:28:40Z,"funk rock,nz reggae","The Drop",0.829,0.432,5,-9.56,0,0.296,0.0722,0.00111,0.164,0.843,173.056,4
2ixsaeFioXJmMgkkbd4uj1,"Budapest","Wanted on Voyage (Expanded Edition)","George Ezra",2014-06-30,200733,84,1134887912,2024-09-24T13:28:40Z,"folk-pop,neo-singer-songwriter","Columbia",0.717,0.455,5,-8.303,1,0.0276,0.0846,0,0.11,0.389,127.812,4
5qJqzpNdEbt92roedFwoDR,"Left Hand Free","This Is All Yours","alt-J",2014-09-22,173630,74,1134887912,2024-09-24T13:28:40Z,"indie rock,indietronica,modern alternative rock,modern rock,rock","Infectious Music",0.697,0.874,3,-4.473,1,0.0496,0.449,0.0144,0.0825,0.81,101.987,4
4Bpww1cGFYRJwofMtMEW8h,"Carita Morena","Desde mi barrio","Andy & Lucas",2005-03-02,224480,37,1134887912,2024-09-24T13:28:40Z,"latin pop,pop flamenco,rumba,spanish pop","RCA Anxious",0.742,0.889,0,-4.64,0,0.176,0.103,0,0.228,0.926,110.006,4
6X4cGXgpvfDPiOV4Z1NCVV,"Me paso por tu zona","Me paso por tu zona","LA MILAGROSA",2024-06-21,131272,28,1134887912,2024-09-24T13:28:40Z,"","Creando Espacio",0.556,0.912,7,-7.184,1,0.0366,0.129,0.943,0.348,0.932,165.047,4
4qswYbee1mOqRAFO75wbAx,"Mucho con poco","Mucho con poco","CARLANGAS,LOS CUBATAS",2024-04-19,139547,30,1134887912,2024-09-24T13:28:40Z,"","CARLANGAS",0.684,0.77,9,-6.682,1,0.0364,0.00347,0.293,0.123,0.915,139.998,4
2iU5yApTiBhiXKx2uaKZP0,"Hasta que cierro los ojos","Hasta que cierro los ojos","Sidecars",2023-12-08,245074,49,1134887912,2024-09-24T13:28:40Z,"cantautor,spanish indie pop,spanish pop,spanish rock","WM Spain",0.656,0.53,7,-5.383,1,0.0835,0.0138,0.00212,0.108,0.8,123.041,4
2aVx7iPJGaejDykc3abJ61,"te vi bailar","te vi bailar","Éxtasis",2024-06-21,154145,33,1134887912,2024-09-24T13:28:40Z,"","START ANEW",0.7,0.734,10,-3.874,1,0.0477,0.0192,0,0.137,0.589,119.963,4
55oRR1s2W1xX2evrUCaOSb,"El Principio de algo","El Principio de algo","La La Love You,Samuraï",2023-01-27,147907,57,1134887912,2024-09-24T13:28:40Z,"spanish pop,tontipop","Subterfuge Records distributed by Altafonte",0.615,0.914,6,-3.793,1,0.0518,0.0155,0,0.4,0.734,141.106,4
0SRrUINgnmcUUTKqfax9ZC,"OYE!","OYE!","Miguelichi López,El Canijo de Jerez",2024-07-12,192103,39,1134887912,2024-09-24T13:28:40Z,"pop flamenco,rock andaluz","Miguelichi López",0.584,0.745,9,-5.627,0,0.0477,0.0845,0.0000018,0.131,0.879,148.513,4
6r0TaoZh1Oc1KkuL4rC1kB,"DISPARA ***","ALMA","Nicki Nicole,Milo j",2023-05-18,143935,71,1134887912,2024-09-24T13:28:40Z,"argentine hip hop,r&b argentino,trap argentino,trap latino,urbano latino","Sony Music Latin/DALE PLAY Records",0.82,0.658,1,-2.981,1,0.127,0.476,0,0.108,0.69,89.919,4
7fHyvps8HsC8dFO3mQ3Itv,"Sin Gato (MIAU!)","AfroLOVA' 23","Rels B",2023-07-21,148800,59,1134887912,2024-09-24T13:28:40Z,"r&b en espanol,spanish hip hop,trap latino,urbano espanol,urbano latino","DALE PLAY Records / Flakk Team",0.912,0.692,8,-5.736,0,0.229,0.0171,0,0.0761,0.829,100.06,4
47sOMp1xXLBzGXOuUZPR4x,"SONRÍE <3","AfroLOVA' 23","Rels B",2023-07-21,141473,65,1134887912,2024-09-24T13:28:40Z,"r&b en espanol,spanish hip hop,trap latino,urbano espanol,urbano latino","DALE PLAY Records / Flakk Team",0.678,0.451,1,-8.476,1,0.101,0.273,0,0.145,0.502,95.09,4
5LV5IssayjPCxeZTFQtEXy,"Ese cosquilleo (feat. Blasfem, J Dose)","Cara y cruz","Ayax y Prok,Blasfem,J Dose",2018-05-18,206533,49,1134887912,2024-09-24T13:28:40Z,"rap politico,spanish hip hop,urbano espanol","Ayax",0.687,0.817,1,-5.573,1,0.356,0.502,0,0.368,0.414,89.91,4
1Nr7Sj9d0dVZ6xJdvoS5yE,"Te Estoy Queriendo Tanto","Cantando Que Es Gerundio","Siempre Asi",1997-06-23,128733,52,1134887912,2024-09-24T13:28:40Z,"pop flamenco,rumba","Discos De Arte",0.671,0.535,8,-9.47,0,0.125,0.395,0.0000669,0.0544,0.759,95.94,4
5pkgYkUCGcijFUsdaCeib8,"Si No Te Tuviera a Ti","Siempre Así","Siempre Asi",1992,208733,24,1134887912,2024-09-24T13:28:40Z,"pop flamenco,rumba","Meta/ Pasarela",0.775,0.564,9,-13.77,1,0.107,0.412,0,0.111,0.894,95.771,4
6vrqhqGLLOueOpmZ7Cl6CX,"Me Has Cambiado la Vida","Me Has Cambiado la Vida","El Duende Callejero",2024-01-11,173112,37,1134887912,2024-09-24T13:28:40Z,"pop flamenco","El Duende Callejero",0.732,0.652,9,-7.232,1,0.115,0.209,0,0.159,0.954,109.754,4
1K0YOYKE3oeehvlsTbh4pJ,"Sapiens","Sapiens","Pedro Pastor,Los Locos Descalzos",2024-01-12,182352,16,1134887912,2024-09-24T13:28:40Z,"cantautor","Altafonte under exclusive license from Pedro Pastor",0.707,0.782,1,-6.963,1,0.0793,0.595,0.00134,0.158,0.924,122.406,4
5N9gBB5NObA2S0kv7ABQYs,"Jaula de Oro","Jaula de Oro","Leiva,Conociendo Rusia",2023-04-28,238926,47,1134887912,2024-09-24T13:28:40Z,"cantautor,latin arena pop,spanish indie pop,spanish pop,spanish rock,argentine alternative rock,argentine indie,argentine rock","Sony Music Entertainment",0.55,0.428,3,-7.746,1,0.0384,0.392,0,0.104,0.367,144.169,4
1ei3hzQmrgealgRKFxIcWn,"In The Stars","In The Stars","Benson Boone",2022-04-29,216410,77,1134887912,2024-09-24T13:28:40Z,"singer-songwriter pop","Warner Records",0.362,0.54,10,-6.031,1,0.0528,0.338,0,0.139,0.3,78.007,3
2tkMVjFwDzUCG3ulmz3fCb,"El sitio de mi recreo","Canciones 1980-2009","Antonio Vega",2009-05-18,190493,49,1134887912,2024-09-24T13:28:40Z,"cantautor,spanish new wave,spanish pop","Parlophone Spain",0.527,0.225,7,-11.654,1,0.0341,0.896,0.0000312,0.114,0.209,124.46,4
0Cs0P22hzFvorC2FxaVaiv,"Dos Besos","Here2Play","Stay Homas,Juanito Makandé",2022-03-11,176520,37,1134887912,2024-09-24T13:28:40Z,"musica catalana,flamenco fusion,pop flamenco","Halley Records",0.83,0.576,7,-6.879,1,0.205,0.3,0,0.0567,0.758,100.06,4
0ykjgDytqNVP2VXACJR5xr,"Milonga del Mar","Voy a Encenderme","TOCH,Juanito Makandé",2018-06-18,186773,41,1134887912,2024-09-24T13:28:40Z,"indie cordoba,flamenco fusion,pop flamenco","Independent",0.638,0.535,6,-9.988,0,0.0268,0.765,0.00603,0.103,0.666,108.05,4
1SL2mjOOm6XAbHjl2yFmsE,"No Te Alejes","El Habitante de la Tarde Roja","Juanito Makandé",2019-01-11,218286,37,1134887912,2024-09-24T13:28:40Z,"flamenco fusion,pop flamenco","Juanito Makandé - Satélite K",0.835,0.332,6,-9.511,0,0.0481,0.479,0.0000112,0.105,0.696,101.96,4
7ikoui4eGrHzzcOEaXtdZQ,"Alitas de mar (feat. Juanito Makandé)","Crema","Tu Otra Bonita,Juanito Makandé",2021-03-12,194050,46,1134887912,2024-09-24T13:28:40Z,"flamenco fusion,pop flamenco","WM Spain",0.653,0.605,7,-6.371,1,0.0368,0.581,0,0.101,0.531,157.838,4
0cHNfGD923yGfbgpUvdiI3,"Cuando Te Empecé a Querer","Muerte a los Pájaros Negros","Juanito Makandé",2015-10-15,225401,45,1134887912,2024-09-24T13:28:40Z,"flamenco fusion,pop flamenco","Flamingo Circus",0.689,0.651,6,-8.769,0,0.0439,0.448,0.00000227,0.331,0.792,99.951,4
